,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
132,AKX,2017-11-24,2018-02-28,96,Friday,802715,GBP,56298,499998,563044,0.11259645038580154,10.001136807701872,1.1260925043700174,40-55,M,hallhannah,michael21@conway.com,Austin Phillips,M,25
133,GRZ,2019-09-01,2020-09-01,366,Sunday,729095,USD,36513,499998,594689,0.07302629210516842,16.287048448497796,1.18938275753103,20-25,F,hallhannah,michael21@conway.com,Austin Phillips,M,25
134,AKX,2018-01-22,2019-06-10,504,Monday,461913,USD,70934,499999,241753,0.14186828373656749,3.4081399610905914,0.48350696701393403,20-30,M,hallhannah,michael21@conway.com,Austin Phillips,M,25
135,GRZ,2019-03-19,2020-12-05,627,Tuesday,647096,GBP,54934,499993,414509,0.10986953817353443,7.5455819710925836,0.8290296064144898,25-30,M,hectormorton,vickie71@hotmail.com,Melvin Rivera,M,42
136,BYU,2019-02-13,2019-04-11,57,Wednesday,80985,GBP,83159,499997,77945,0.1663189979139875,0.9373008333433543,0.15589093534561207,30-50,M,hectormorton,vickie71@hotmail.com,Melvin Rivera,M,42
137,BYU,2018-11-24,2019-04-03,130,Saturday,3712,EUR,19500,499997,2617,0.03900023400140401,0.1342051282051282,0.005234031404188425,30-40,F,hectormorton,vickie71@hotmail.com,Melvin Rivera,M,42
138,KTR,2018-11-08,2019-10-28,354,Thursday,610678,EUR,47908,499999,62942,0.09581619163238327,1.3138098021207314,0.12588425176850354,20-45,M,hectormorton,vickie71@hotmail.com,Melvin Rivera,M,42
139,AKX,2019-06-23,2019-12-11,171,Sunday,986706,GBP,60851,500001,363784,0.12170175659648681,5.9782748023861565,0.7275665448669103,30-40,F,hectormorton,vickie71@hotmail.com,Melvin Rivera,M,42
140,BYU,2019-07-03,2019-10-26,115,Wednesday,934834,GBP,20547,499998,670131,0.041094164376657506,32.61454226894437,1.3402673610694442,25-30,F,hectormorton,vickie71@hotmail.com,Melvin Rivera,M,42
141,KTR,2018-02-22,2018-07-28,156,Thursday,472213,GBP,44661,500000,148390,0.089322,3.322585701171044,0.29678,40-60,F,ashley98,bradley19@williams-hickman.com,David Robertson,M,23
142,GRZ,2018-12-04,2020-08-19,624,Tuesday,600386,USD,6915,500000,66080,0.01383,9.556037599421547,0.13216,40-45,M,ashley98,bradley19@williams-hickman.com,David Robertson,M,23
143,KTR,2019-01-11,2020-10-11,639,Friday,219035,EUR,6547,500001,23907,0.013093973812052375,3.651596150908813,0.047813904372191254,25-30,M,ashley98,bradley19@williams-hickman.com,David Robertson,M,23
144,KTR,2018-08-16,2018-09-23,38,Thursday,524986,EUR,89619,499997,107276,0.1792390754344526,1.197022952722079,0.21455328731972392,40-50,F,ashley98,bradley19@williams-hickman.com,David Robertson,M,23
145,GRZ,2018-04-08,2019-07-17,465,Sunday,77866,EUR,76478,499997,23623,0.15295691774150644,0.30888621564371455,0.047246283477700865,30-45,F,ashley98,bradley19@williams-hickman.com,David Robertson,M,23
146,GRZ,2018-04-02,2019-10-12,558,Monday,160121,EUR,37244,499998,80443,0.07448829795319181,2.1598915261518634,0.1608866435465742,30-45,M,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
147,BYU,2019-07-28,2021-05-27,669,Sunday,542625,EUR,27318,499999,58208,0.05463610927221854,2.1307562779119995,0.11641623283246566,25-30,F,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
148,KTR,2018-12-20,2020-06-22,550,Thursday,381532,EUR,28845,500003,370498,0.05768965386207683,12.844444444444445,0.7409915540506757,30-35,F,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
149,GRZ,2019-10-20,2020-04-03,166,Sunday,484850,USD,13021,500000,324597,0.026042,24.928730512249444,0.649194,40-50,M,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
150,KTR,2017-11-27,2019-01-03,402,Monday,581914,EUR,17433,499998,532704,0.034866139464557855,30.55721906728618,1.0654122616490467,40-55,F,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
151,GRZ,2018-10-16,2019-09-07,326,Tuesday,734042,GBP,42954,499996,327632,0.08590868726949816,7.627508497462402,0.6552692421539372,30-40,B,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
152,BYU,2019-04-03,2019-12-12,253,Wednesday,877131,USD,30413,499996,525334,0.060826486611892897,17.27333705980995,1.0506764054112432,40-45,F,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
153,AKX,2019-07-05,2020-09-25,448,Friday,707396,GBP,16981,500003,34550,0.03396179622922262,2.03462693598728,0.06909958540248759,25-40,F,utownsend,pnorton@humphrey.net,Sarah Walker,F,43
154,BYU,2017-12-30,2018-10-03,277,Saturday,732782,USD,18178,499998,686547,0.036356145424581696,37.76801628341952,1.3730994923979696,20-40,F,coxcharlotte,janesmith@graham-strickland.net,Christopher Sanders,M,28
155,BYU,2019-07-23,2020-11-10,476,Tuesday,602639,EUR,27022,500001,181172,0.054043891912216174,6.704611057656724,0.3623432753134494,30-40,B,coxcharlotte,janesmith@graham-strickland.net,Christopher Sanders,M,28
156,KTR,2018-07-16,2018-10-25,101,Monday,958537,EUR,67206,500002,584786,0.13441146235415058,8.701395708716484,1.169567321730713,30-35,B,heather65,jonathangonzalez@gray-walter.com,Tyrone Fox,M,27
157,KTR,2018-05-14,2018-08-25,103,Monday,863149,EUR,9860,500001,141936,0.01971996056007888,14.395131845841785,0.28387143225713546,20-40,F,heather65,jonathangonzalez@gray-walter.com,Tyrone Fox,M,27
158,KTR,2019-07-28,2020-06-02,310,Sunday,891222,USD,30570,500002,542364,0.06113975544097824,17.74170755642787,1.0847236611053557,35-55,M,heather65,jonathangonzalez@gray-walter.com,Tyrone Fox,M,27
159,KTR,2018-08-28,2018-09-14,17,Tuesday,634245,GBP,85502,499999,30254,0.17100434200868403,0.3538396762648827,0.060508121016242034,40-50,M,lesliehammond,brittany60@yahoo.com,Mario York,M,56
160,AKX,2019-01-23,2019-07-01,159,Wednesday,4117,USD,54931,500000,1348,0.109862,0.024539877300613498,0.002696,40-60,B,lesliehammond,brittany60@yahoo.com,Mario York,M,56
161,BYU,2018-10-08,2019-11-10,398,Monday,640868,EUR,67952,500003,3386,0.1359031845808925,0.04982929126442195,0.006771959368243791,35-50,M,lesliehammond,brittany60@yahoo.com,Mario York,M,56
162,GRZ,2017-11-18,2018-06-09,203,Saturday,263418,EUR,38756,500003,2541,0.07751153493079041,0.06556404169676953,0.005081969508182951,25-50,B,lesliehammond,brittany60@yahoo.com,Mario York,M,56
163,GRZ,2018-04-23,2018-12-10,231,Monday,853944,GBP,23656,500001,257901,0.04731190537618925,10.902138992221847,0.5158009683980632,25-30,F,lesliehammond,brittany60@yahoo.com,Mario York,M,56
164,GRZ,2018-05-22,2018-07-06,45,Tuesday,601043,USD,25258,499999,329480,0.05051610103220206,13.044579935070077,0.6589613179226358,35-50,B,lesliehammond,brittany60@yahoo.com,Mario York,M,56
165,KTR,2019-04-13,2020-11-29,596,Saturday,59242,USD,42920,499998,31932,0.08584034336137344,0.7439888164026095,0.06386425545702183,40-50,F,lesliehammond,brittany60@yahoo.com,Mario York,M,56
166,GRZ,2018-06-06,2019-07-24,413,Wednesday,305815,EUR,72640,500001,242232,0.1452797094405811,3.3346916299559473,0.48446303107393784,35-55,F,susan03,oliviamills@yahoo.com,Belinda Patton,F,47
167,AKX,2018-10-18,2020-01-29,468,Thursday,901206,USD,79464,499999,396989,0.15892831785663572,4.995834591764824,0.7939795879591759,30-35,B,susan03,oliviamills@yahoo.com,Belinda Patton,F,47
168,AKX,2018-06-16,2020-03-08,631,Saturday,287648,USD,45204,499999,82151,0.09040818081636164,1.8173391735244668,0.1643023286046572,25-40,M,susan03,oliviamills@yahoo.com,Belinda Patton,F,47
169,BYU,2019-11-09,2020-11-08,365,Saturday,185425,USD,30442,500000,105976,0.060884,3.4812430195125157,0.211952,35-50,F,susan03,oliviamills@yahoo.com,Belinda Patton,F,47
170,KTR,2017-11-14,2018-11-29,380,Tuesday,179277,USD,23630,499997,163247,0.04726028356170137,6.9084638171815484,0.32649595897575384,40-50,M,susan03,oliviamills@yahoo.com,Belinda Patton,F,47
171,AKX,2019-02-17,2019-11-14,270,Sunday,104220,GBP,30837,500000,72014,0.061674,2.335311476473068,0.144028,30-40,M,susan03,oliviamills@yahoo.com,Belinda Patton,F,47
172,AKX,2019-09-11,2019-09-13,2,Wednesday,400444,GBP,54406,500001,323176,0.10881178237643525,5.94008013822005,0.6463507072985853,35-40,M,erodriguez,eguerrero@gmail.com,Alexander Rivera,M,70
173,KTR,2018-06-14,2020-01-20,585,Thursday,374992,EUR,60789,499999,335256,0.12157824315648631,5.515076740857721,0.670513341026682,40-45,B,erodriguez,eguerrero@gmail.com,Alexander Rivera,M,70
174,KTR,2019-02-10,2020-10-30,628,Sunday,462055,EUR,52452,499999,141116,0.10490420980841962,2.6903835888050027,0.28223256446512895,30-35,M,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
175,GRZ,2017-12-27,2019-11-05,678,Wednesday,869342,GBP,35297,499999,737559,0.07059414118828237,20.895798509788367,1.4751209502419005,40-65,F,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
176,KTR,2019-05-20,2019-09-20,123,Monday,905512,USD,54646,499997,321016,0.10929265575593454,5.874464736668741,0.6420358522151133,35-60,B,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
177,GRZ,2019-03-07,2019-06-30,115,Thursday,105052,GBP,46000,499999,71272,0.092000184000368,1.549391304347826,0.14254428508857017,30-35,F,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
178,BYU,2018-04-17,2019-01-02,260,Tuesday,885443,USD,17669,500000,860088,0.035338,48.677797272058406,1.720176,25-35,M,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
179,AKX,2019-08-04,2020-10-09,432,Sunday,612833,GBP,24409,499999,266824,0.048818097636195275,10.931377770494489,0.5336490672981345,25-30,F,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
180,AKX,2019-05-17,2020-08-02,443,Friday,350553,EUR,60634,500000,339067,0.121268,5.592027575287792,0.678134,20-35,F,ucastro,steven61@yahoo.com,Tiffany Marsh,F,30
181,AKX,2019-04-01,2021-03-18,717,Monday,360442,USD,45028,499999,322245,0.09005618011236022,7.156547037398952,0.644491288982578,30-40,M,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
182,AKX,2019-02-20,2019-05-22,91,Wednesday,485823,EUR,25707,499995,289339,0.05141451414514145,11.25526121289921,0.5786837868378684,20-40,F,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
183,GRZ,2019-04-20,2020-02-07,293,Saturday,585608,USD,34938,499999,279371,0.0698761397522795,7.996193256626023,0.558743117486235,30-50,F,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
184,AKX,2018-05-29,2018-10-06,130,Tuesday,262682,USD,38370,500003,197705,0.07673953956276262,5.152593171748762,0.3954076275542347,35-60,M,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
185,BYU,2018-09-03,2019-06-24,294,Monday,17873,USD,43835,500000,8689,0.08767,0.1982205999771872,0.017378,40-55,F,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
186,KTR,2018-12-01,2019-09-17,290,Saturday,616168,USD,46204,499999,336429,0.09240818481636963,7.281382564280149,0.6728593457186914,35-55,F,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
187,GRZ,2019-05-11,2021-04-05,695,Saturday,306744,USD,31006,500000,27479,0.062012,0.8862478230019997,0.054958,40-50,B,pmaldonado,charles11@gmail.com,Stephanie Patton,F,19
188,AKX,2017-12-25,2019-07-06,558,Monday,257964,USD,63075,500001,194758,0.1261497477005046,3.0877209671026558,0.38951522096955804,40-60,M,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
189,AKX,2018-03-06,2019-01-31,331,Tuesday,260102,GBP,33485,499999,245021,0.06697013394026788,7.317336120651038,0.49004298008596014,35-50,F,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
190,BYU,2018-04-19,2019-06-09,416,Thursday,285584,USD,9338,499997,123139,0.01867611205667234,13.186870850289141,0.24627947767686606,40-45,M,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
191,BYU,2018-02-02,2019-01-25,357,Friday,9385,GBP,65504,499999,6329,0.13100826201652405,0.09662005373717636,0.012658025316050632,25-40,B,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
192,BYU,2017-12-22,2019-04-29,493,Friday,747238,GBP,70945,500000,552674,0.14189,7.7901754880541265,1.105348,25-40,F,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
193,BYU,2019-06-18,2019-09-03,77,Tuesday,500340,EUR,38818,499999,239012,0.07763615527231055,6.157246638157556,0.4780249560499121,30-35,F,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
194,KTR,2019-10-29,2021-05-30,579,Tuesday,797828,EUR,4889,500001,216311,0.009777980444039111,44.24442626303948,0.4326211347577305,20-40,F,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
195,AKX,2019-01-20,2019-04-11,81,Sunday,449534,USD,48738,500001,411067,0.0974758050483899,8.434219705363372,0.8221323557352885,35-50,B,danielle67,christopheralexander@gmail.com,Katherine Mullen,F,78
196,GRZ,2018-12-23,2020-07-25,580,Sunday,181265,GBP,24056,500002,175885,0.04811180755276979,7.311481543066179,0.3517685929256283,40-55,B,rwilson,zchung@miller.com,Katherine Gardner,F,38
197,BYU,2019-11-03,2021-03-28,511,Sunday,551990,USD,9910,500000,515308,0.01982,51.998789101917254,1.030616,20-35,F,rwilson,zchung@miller.com,Katherine Gardner,F,38
198,GRZ,2018-08-14,2019-09-10,392,Tuesday,340764,USD,46253,500001,129454,0.09250581498837002,2.798823860073941,0.2589074821850356,35-45,B,rwilson,zchung@miller.com,Katherine Gardner,F,38
199,GRZ,2018-02-07,2018-07-27,170,Wednesday,281927,GBP,30297,499998,27310,0.06059424237696951,0.9014093804667129,0.05462021848087392,25-30,M,rwilson,zchung@miller.com,Katherine Gardner,F,38
200,BYU,2019-05-12,2019-12-10,212,Sunday,611714,EUR,39558,500000,311925,0.079116,7.885257090853936,0.62385,40-50,B,rwilson,zchung@miller.com,Katherine Gardner,F,38
201,GRZ,2018-03-19,2018-04-08,20,Monday,528684,USD,19545,500002,66814,0.03908984364062544,3.418470196981325,0.13362746549013804,20-35,F,rwilson,zchung@miller.com,Katherine Gardner,F,38
202,BYU,2018-09-11,2019-05-21,252,Tuesday,903894,USD,38567,499998,345042,0.07713430853723414,8.946560531023932,0.6900867603470414,20-30,B,martinezroger,bwood@flowers.com,April Cunningham,F,80
203,GRZ,2019-01-29,2019-07-18,170,Tuesday,857819,USD,26429,499999,582956,0.05285810571621143,22.057436906428546,1.1659143318286636,35-55,B,martinezroger,bwood@flowers.com,April Cunningham,F,80
204,AKX,2018-03-20,2020-01-16,667,Tuesday,374454,USD,47112,500002,300444,0.09422362310550758,6.377228731533367,0.6008855964576142,25-45,B,martinezroger,bwood@flowers.com,April Cunningham,F,80
205,AKX,2019-04-07,2019-06-02,56,Sunday,7412,USD,15780,500002,2755,0.03155987376050496,0.17458808618504437,0.005509977960088159,25-35,B,martinezroger,bwood@flowers.com,April Cunningham,F,80
206,AKX,2018-10-21,2019-03-22,152,Sunday,611773,EUR,40192,499998,76049,0.08038432153728615,1.892142714968153,0.15209860839443357,25-30,B,daniel90,brucemclaughlin@costa.com,Larry Medina,M,44
207,AKX,2019-05-20,2021-05-01,712,Monday,49381,EUR,73769,500001,2666,0.14753770492459015,0.03613984193902588,0.005331989336021328,20-25,M,daniel90,brucemclaughlin@costa.com,Larry Medina,M,44
208,KTR,2019-01-01,2020-04-12,467,Tuesday,737987,USD,20764,500001,240493,0.04152791694416611,11.582209593527258,0.48098503802992393,20-25,B,daniel90,brucemclaughlin@costa.com,Larry Medina,M,44
209,AKX,2019-05-20,2019-06-27,38,Monday,65783,EUR,50873,500002,37489,0.10174559301762794,0.7369134904566272,0.07497770008919964,25-45,B,daniel90,brucemclaughlin@costa.com,Larry Medina,M,44
210,KTR,2018-12-28,2020-05-27,516,Friday,341897,USD,40171,500000,101085,0.080342,2.516367528814319,0.20217,20-25,F,daniel90,brucemclaughlin@costa.com,Larry Medina,M,44
211,AKX,2019-03-12,2019-08-16,157,Tuesday,978762,GBP,58702,499999,85927,0.11740423480846962,1.4637831760417022,0.1718543437086874,30-35,B,daniel90,brucemclaughlin@costa.com,Larry Medina,M,44
212,GRZ,2018-03-29,2019-09-28,548,Thursday,87703,EUR,74311,500000,51160,0.148622,0.6884579671919366,0.10232,30-50,F,christensenjacob,fishermichelle@williams-salinas.com,George Clark,M,53
213,KTR,2019-07-07,2020-08-19,409,Sunday,326383,GBP,39972,500000,111117,0.079944,2.7798709096367458,0.222234,40-60,B,christensenjacob,fishermichelle@williams-salinas.com,George Clark,M,53
214,KTR,2019-02-11,2019-07-07,146,Monday,341618,EUR,4888,499997,76040,0.009776058656351939,15.556464811783961,0.15208091248547492,20-40,F,christensenjacob,fishermichelle@williams-salinas.com,George Clark,M,53
215,GRZ,2019-07-06,2020-09-13,435,Saturday,153588,EUR,7053,499998,133053,0.014106056424225697,18.86473840918758,0.2661070644282577,40-45,M,ysimpson,jjohnson@schwartz-pena.com,Robert Harris,M,52
216,AKX,2018-02-28,2019-07-11,498,Wednesday,65681,GBP,39401,499998,17919,0.07880231520926084,0.45478541153777824,0.03583814335257341,30-35,F,ysimpson,jjohnson@schwartz-pena.com,Robert Harris,M,52
217,GRZ,2019-04-28,2020-01-16,263,Sunday,141188,EUR,51261,500001,7488,0.10252179495641009,0.14607596418329724,0.014975970048059903,20-35,M,ysimpson,jjohnson@schwartz-pena.com,Robert Harris,M,52
218,BYU,2019-06-12,2019-09-28,108,Wednesday,177058,EUR,45750,500001,13204,0.091499817000366,0.2886120218579235,0.02640794718410563,45-50,F,ysimpson,jjohnson@schwartz-pena.com,Robert Harris,M,52
219,BYU,2019-10-24,2020-06-05,225,Thursday,346605,USD,17080,499997,13645,0.03416020496122977,0.7988875878220141,0.027290163740982445,40-50,F,vrichard,fdavis@hotmail.com,Kim Conley,F,48
220,GRZ,2018-01-09,2018-02-06,28,Tuesday,937188,EUR,19049,499997,214296,0.038098228589371536,11.249724394981364,0.4285945715674294,25-35,B,vrichard,fdavis@hotmail.com,Kim Conley,F,48
221,BYU,2019-04-12,2020-02-26,320,Friday,676018,EUR,25545,499999,158418,0.051090102180204364,6.201526717557252,0.31683663367326736,20-35,B,vrichard,fdavis@hotmail.com,Kim Conley,F,48
222,KTR,2018-07-25,2020-07-21,727,Wednesday,762865,EUR,60980,499999,242500,0.12196024392048783,3.9767136766152835,0.48500097000194,20-30,B,vrichard,fdavis@hotmail.com,Kim Conley,F,48
223,KTR,2019-05-29,2019-10-18,142,Wednesday,599374,USD,35354,500002,38742,0.07070771716913132,1.0958307405102676,0.07748369006523974,40-55,F,vrichard,fdavis@hotmail.com,Kim Conley,F,48
224,GRZ,2018-05-01,2019-12-02,580,Tuesday,22222,EUR,13155,500001,9632,0.02630994738010524,0.7321930824781452,0.019263961472077054,35-55,B,vrichard,fdavis@hotmail.com,Kim Conley,F,48
225,GRZ,2017-11-23,2019-04-29,522,Thursday,441646,GBP,82816,499999,420655,0.16563233126466254,5.079392870942813,0.8413116826233652,20-35,M,vrichard,fdavis@hotmail.com,Kim Conley,F,48
226,AKX,2018-12-19,2019-06-22,185,Wednesday,151666,USD,17232,499997,8479,0.03446420678524071,0.4920496750232126,0.016958101748610493,40-50,M,joshuamacdonald,darren93@yahoo.com,John Howell,M,20
227,GRZ,2018-11-10,2018-12-19,39,Saturday,652510,EUR,84591,499999,620364,0.16918233836467672,7.333687980990885,1.240730481460963,30-40,F,joshuamacdonald,darren93@yahoo.com,John Howell,M,20
228,BYU,2018-05-23,2019-07-04,407,Wednesday,595101,USD,55118,500004,399417,0.11023511811905505,7.2465800645887,0.798827609379125,25-45,M,joshuamacdonald,darren93@yahoo.com,John Howell,M,20
229,GRZ,2019-05-09,2019-10-06,150,Thursday,974252,EUR,54771,500001,352147,0.10954178091643817,6.429442588230998,0.7042925914148171,40-55,F,joshuamacdonald,darren93@yahoo.com,John Howell,M,20
230,GRZ,2019-02-14,2019-11-20,279,Thursday,767449,GBP,21711,499999,140569,0.04342208684417369,6.474552070379071,0.2811385622771246,20-30,M,robinsonhector,riverajesse@hotmail.com,Danielle Castillo,F,43
231,KTR,2018-04-21,2019-10-14,541,Saturday,431114,EUR,6195,500000,54682,0.01239,8.82679580306699,0.109364,35-40,M,robinsonhector,riverajesse@hotmail.com,Danielle Castillo,F,43
232,BYU,2018-06-07,2019-05-06,333,Thursday,433797,GBP,26161,499995,97725,0.05232252322523225,3.735522342418103,0.1954519545195452,40-55,B,robinsonhector,riverajesse@hotmail.com,Danielle Castillo,F,43
233,KTR,2018-09-08,2019-10-05,392,Saturday,924702,GBP,42989,500000,164597,0.085978,3.828816674032892,0.329194,30-40,F,robinsonhector,riverajesse@hotmail.com,Danielle Castillo,F,43
234,BYU,2019-05-18,2020-03-22,309,Saturday,908324,GBP,24538,499998,36120,0.04907619630478522,1.4720026081995272,0.07224028896115585,35-45,M,bradjenkins,johnhenry@yahoo.com,Angela Lopez,F,19
235,KTR,2019-03-24,2020-12-04,621,Sunday,385088,GBP,37441,499998,85767,0.07488229952919812,2.2907240725407974,0.17153468613874456,30-50,F,bradjenkins,johnhenry@yahoo.com,Angela Lopez,F,19
236,BYU,2018-07-08,2018-08-01,24,Sunday,434459,USD,77157,499999,280543,0.15431430862861725,3.636001918166855,0.5610871221742444,40-55,B,bradjenkins,johnhenry@yahoo.com,Angela Lopez,F,19
237,AKX,2018-01-19,2018-02-28,40,Friday,296350,USD,17390,500002,251205,0.03477986088055648,14.44537090281771,0.5024079903680385,30-45,B,castanedaanna,anna43@gmail.com,Carmen Butler,F,60
238,GRZ,2018-10-05,2019-04-16,193,Friday,962727,USD,28213,499997,325537,0.05642633855803135,11.5385460603268,0.6510779064674388,40-60,B,castanedaanna,anna43@gmail.com,Carmen Butler,F,60
